cores,input,average_runtime,speedup,efficiency,mem_ram,freq_mem,freq_cpu,mem_l3
12,4,30.146236062049866,2.5408344079557095,0.2117362006629758,128,2133,2.3,40
11,4,30.944164037704468,2.4753163072520246,0.2250287552047295,128,2133,2.3,40
10,4,32.94743490219116,2.324812055451318,0.2324812055451318,128,2133,2.3,40
9,4,33.48403537273407,2.2875556367134844,0.25417284852372046,128,2133,2.3,40
8,4,41.63340997695923,1.8397866977315005,0.22997333721643756,128,2133,2.3,40
7,4,44.018486857414246,1.7401005651313066,0.24858579501875808,128,2133,2.3,40
6,4,47.81288993358612,1.6020071985443054,0.26700119975738423,128,2133,2.3,40
5,4,52.20509445667267,1.4672245046962313,0.29344490093924624,128,2133,2.3,40
4,4,76.55025494098663,1.0006053397975045,0.25015133494937614,128,2133,2.3,40
3,4,88.43091011047363,0.8661744378874093,0.28872481262913646,128,2133,2.3,40
2,4,129.84028816223145,0.5899293273371855,0.29496466366859275,128,2133,2.3,40
1,4,230.6493260860443,0.33209112359702697,0.33209112359702697,128,2133,2.3,40
32,5,13.473413228988647,6.819756835372057,0.21311740110537677,128,2133,2.3,40
31,5,13.544599294662476,6.783914382789968,0.21883594783193444,128,2133,2.3,40
30,5,13.65028178691864,6.731392318380078,0.2243797439460026,128,2133,2.3,40
29,5,13.783222913742065,6.666467091131247,0.2298781755562499,128,2133,2.3,40
28,5,13.866699814796448,6.626335262997573,0.2366548308213419,128,2133,2.3,40
27,5,13.99923861026764,6.56359995870025,0.2430962947666759,128,2133,2.3,40
26,5,14.125416040420532,6.504969602399907,0.25019113855384256,128,2133,2.3,40
25,5,14.139353036880493,6.498557729233976,0.25994230916935906,128,2133,2.3,40
24,5,14.179177641868591,6.480305436957526,0.2700127265398969,128,2133,2.3,40
23,5,14.272902607917786,6.437751625462286,0.27990224458531676,128,2133,2.3,40
22,5,14.323256254196167,6.4151196022391,0.29159634555632274,128,2133,2.3,40
21,5,14.462344527244568,6.3534236645442475,0.30254398402591653,128,2133,2.3,40
20,5,14.611160516738892,6.288713470700807,0.3144356735350403,128,2133,2.3,40
19,5,14.796456098556519,6.209960098023173,0.3268400051591144,128,2133,2.3,40
18,5,15.014761209487915,6.119671214359687,0.3399817341310937,128,2133,2.3,40
17,5,15.249394297599792,6.025511582361674,0.35444185778598086,128,2133,2.3,40
16,5,15.498152494430542,5.9287971257998535,0.37054982036249084,128,2133,2.3,40
15,5,15.861037850379944,5.793151925552372,0.3862101283701581,128,2133,2.3,40
14,5,16.3495055437088,5.620072222890228,0.40143373020644485,128,2133,2.3,40
13,5,16.82544732093811,5.461097123393716,0.42008439410720894,128,2133,2.3,40
12,5,17.297829270362854,5.311961433312271,0.44266345277602254,128,2133,2.3,40
11,5,17.99383842945099,5.10649255435107,0.4642265958500973,128,2133,2.3,40
10,5,18.658456087112427,4.924598344857362,0.49245983448573616,128,2133,2.3,40
9,5,19.632906317710876,4.680173198875688,0.520019244319521,128,2133,2.3,40
8,5,20.617414474487305,4.456688886857747,0.5570861108572184,128,2133,2.3,40
7,5,22.18663716316223,4.141474946764367,0.5916392781091953,128,2133,2.3,40
6,5,23.934479594230652,3.839039056706141,0.6398398427843569,128,2133,2.3,40
5,5,26.819491505622864,3.426068012696039,0.6852136025392077,128,2133,2.3,40
4,5,30.219388127326965,3.040610934180264,0.760152733545066,128,2133,2.3,40
3,5,37.257044553756714,2.4662557930919564,0.8220852643639854,128,2133,2.3,40
2,5,50.41639292240143,1.8225302652177708,0.9112651326088854,128,2133,2.3,40
1,5,91.88540196418762,1.0,1.0,128,2133,2.3,40
32,5,23.182389974594116,3.9635862421815022,0.12386207006817194,128,2133,2.3,40
31,5,23.49928641319275,3.9101358376823807,0.12613341411878648,128,2133,2.3,40
30,5,24.141087770462036,3.8061831694516486,0.12687277231505495,128,2133,2.3,40
29,5,24.509029626846313,3.7490428369934174,0.12927733920666956,128,2133,2.3,40
28,5,25.139317750930786,3.6550475583525155,0.13053741279830414,128,2133,2.3,40
27,5,25.267756819725037,3.6364685088491173,0.1346840188462636,128,2133,2.3,40
26,5,26.11024785041809,3.5191317405558946,0.13535122079061132,128,2133,2.3,40
25,5,26.46424376964569,3.472058478753115,0.1388823391501246,128,2133,2.3,40
24,5,27.24827814102173,3.372154434443181,0.1405064347684659,128,2133,2.3,40
23,5,27.93819534778595,3.288881075544107,0.14299482937148292,128,2133,2.3,40
22,5,28.77664577960968,3.193054627280259,0.14513884669455723,128,2133,2.3,40
21,5,29.605559945106506,3.103653575023003,0.14779302738204775,128,2133,2.3,40
20,5,30.697949051856995,2.9932098007254084,0.1496604900362704,128,2133,2.3,40
19,5,31.901763319969177,2.8802609135612007,0.15159267966111584,128,2133,2.3,40
18,5,33.27153396606445,2.761682165237912,0.1534267869576618,128,2133,2.3,40
17,5,34.345409750938416,2.67533282119824,0.15737251889401413,128,2133,2.3,40
16,5,35.95944952964783,2.5552505159577037,0.15970315724735648,128,2133,2.3,40
15,5,37.385009765625,2.4578140420515546,0.16385426947010365,128,2133,2.3,40
14,5,38.98092460632324,2.3571888787184525,0.16837063419417517,128,2133,2.3,40
13,5,40.98632538318634,2.2418550847176313,0.17245039113212549,128,2133,2.3,40
12,5,43.28501832485199,2.1227991928891443,0.17689993274076202,128,2133,2.3,40
11,5,46.173516631126404,1.9900022495199339,0.1809092954109031,128,2133,2.3,40
10,5,49.22314691543579,1.8667112470895975,0.18667112470895975,128,2133,2.3,40
9,5,53.34799146652222,1.7223779084888138,0.19137532316542374,128,2133,2.3,40
8,5,58.34005320072174,1.5749968833256203,0.19687461041570253,128,2133,2.3,40
7,5,64.78523743152618,1.4183077134093174,0.20261538762990247,128,2133,2.3,40
6,5,73.65415608882904,1.2475250120763202,0.20792083534605335,128,2133,2.3,40
5,5,85.66608202457428,1.0725995609070724,0.21451991218141447,128,2133,2.3,40
4,5,101.93089246749878,0.9014480275789382,0.22536200689473454,128,2133,2.3,40
3,5,133.4988692998886,0.6882859940766876,0.2294286646922292,128,2133,2.3,40
2,5,197.33980345726013,0.4656202162686767,0.23281010813433836,128,2133,2.3,40
1,5,381.51050758361816,0.2408463204491124,0.2408463204491124,128,2133,2.3,40
32,5,39.94033992290497,2.3005663482471572,0.07189269838272366,128,2133,2.3,40
31,5,40.30436670780182,2.279787761716676,0.07354154070053794,128,2133,2.3,40
30,5,40.88350772857666,2.2474931107724343,0.07491643702574781,128,2133,2.3,40
29,5,40.995102763175964,2.241375085580322,0.07728879605449386,128,2133,2.3,40
28,5,39.8504421710968,2.3057561461847804,0.08234843379231359,128,2133,2.3,40
27,5,39.85174882411957,2.305680545406218,0.08539557575578585,128,2133,2.3,40
26,5,39.89837837219238,2.30298587844934,0.08857637994035923,128,2133,2.3,40
25,5,40.931877970695496,2.2448371909535023,0.08979348763814009,128,2133,2.3,40
24,5,40.23921835422516,2.283478798104923,0.09514494992103846,128,2133,2.3,40
23,5,40.841914653778076,2.2497819395371508,0.09781660606683264,128,2133,2.3,40
22,5,41.083160519599915,2.2365709162115466,0.10166231437325211,128,2133,2.3,40
21,5,40.56805610656738,2.2649693079406066,0.10785568133050508,128,2133,2.3,40
20,5,41.067264914512634,2.2374366093154774,0.11187183046577387,128,2133,2.3,40
19,5,41.38556396961212,2.220228339322756,0.11685412312225033,128,2133,2.3,40
18,5,40.97088432312012,2.2426999925001896,0.12459444402778831,128,2133,2.3,40
17,5,40.16932964324951,2.2874517145353717,0.13455598320796303,128,2133,2.3,40
16,5,40.47813892364502,2.2700006573304536,0.14187504108315335,128,2133,2.3,40
15,5,40.92538774013519,2.245193192734894,0.14967954618232626,128,2133,2.3,40
14,5,41.51900243759155,2.213092718263241,0.15807805130451721,128,2133,2.3,40
13,5,40.60502564907074,2.2629071277606854,0.17406977905851426,128,2133,2.3,40
12,5,40.75066912174225,2.2548194654100238,0.18790162211750197,128,2133,2.3,40
11,5,41.126991510391235,2.2341872962181455,0.2031079360198314,128,2133,2.3,40
10,5,41.183070063591,2.231145026883787,0.22311450268837868,128,2133,2.3,40
9,5,41.36288225650787,2.2214458217483317,0.2468273135275924,128,2133,2.3,40
8,5,41.86993455886841,2.194543720506616,0.274317965063327,128,2133,2.3,40
7,5,42.17614543437958,2.1786107055977646,0.31123010079968066,128,2133,2.3,40
6,5,42.817373275756836,2.1459840932421947,0.3576640155403658,128,2133,2.3,40
5,5,43.68918514251709,2.1031612666716306,0.42063225333432613,128,2133,2.3,40
4,5,45.63482642173767,2.013492965110063,0.5033732412775157,128,2133,2.3,40
3,5,47.35675847530365,1.9402806467867828,0.6467602155955943,128,2133,2.3,40
2,5,51.69333457946777,1.7775096675748956,0.8887548337874478,128,2133,2.3,40
1,5,59.495758295059204,1.544402569146147,1.544402569146147,128,2133,2.3,40
32,5,72.70895230770111,1.2637426210644958,0.03949195690826549,128,2133,2.3,40
16,5,111.60740041732788,0.8232913016574637,0.05145570635359148,128,2133,2.3,40
8,5,170.18817234039307,0.5399047460266968,0.0674880932533371,128,2133,2.3,40
4,5,289.44308388233185,0.31745585602433,0.0793639640060825,128,2133,2.3,40
2,5,536.7916103601456,0.17117518267943801,0.08558759133971901,128,2133,2.3,40
1,5,1039.8735773563385,0.08836208935877289,0.08836208935877289,128,2133,2.3,40
32,5,94.21005296707153,0.9753248095116088,0.030478900297237776,128,2133,2.3,40
16,5,163.98399567604065,0.5603315225085274,0.03502072015678296,128,2133,2.3,40
8,5,270.96653723716736,0.3391023958200551,0.042387799477506885,128,2133,2.3,40
4,5,472.1900027990341,0.19459412825242384,0.04864853206310596,128,2133,2.3,40
2,5,924.2465763092041,0.09941654567021908,0.04970827283510954,128,2133,2.3,40
1,5,1812.4912110567093,0.05069564001395464,0.05069564001395464,128,2133,2.3,40
32,5,0.9737716913223267,94.36031339072146,2.9487597934600456,128,2133,2.3,40
31,5,0.9712079763412476,94.6093979894399,3.051916064175481,128,2133,2.3,40
30,5,0.9751230478286743,94.22954586991935,3.140984862330645,128,2133,2.3,40
29,5,0.9810363054275513,93.66157139734243,3.2297093585290493,128,2133,2.3,40
28,5,0.9879927635192871,93.00210017418198,3.321503577649356,128,2133,2.3,40
27,5,0.9970775842666626,92.15471635717107,3.413137642858188,128,2133,2.3,40
26,5,1.0028687715530396,91.62255777682076,3.5239445298777214,128,2133,2.3,40
25,5,1.0181268453598022,90.24946388847616,3.6099785555390462,128,2133,2.3,40
24,5,1.0205327272415161,90.03670290177995,3.7515292875741646,128,2133,2.3,40
23,5,1.0340436697006226,88.8602722076432,3.863490095984487,128,2133,2.3,40
22,5,1.0364830493927002,88.6511381136676,4.0295971869848906,128,2133,2.3,40
21,5,1.0484867095947266,87.63621047681592,4.173152879848377,128,2133,2.3,40
20,5,1.0693204402923584,85.92878102944111,4.296439051472055,128,2133,2.3,40
19,5,1.0882015228271484,84.43785460386903,4.444097610729949,128,2133,2.3,40
18,5,1.1053775548934937,83.12580760972756,4.618100422762642,128,2133,2.3,40
17,5,1.154569149017334,79.58414794158692,4.681420467152172,128,2133,2.3,40
16,5,1.1842294931411743,77.59087448536783,4.84942965533549,128,2133,2.3,40
15,5,1.2259104251861572,74.95278617133435,4.9968524114222905,128,2133,2.3,40
14,5,1.2567434310913086,73.11389078389517,5.222420770278227,128,2133,2.3,40
13,5,1.305354356765747,70.39115584817169,5.414704296013207,128,2133,2.3,40
12,5,1.333691954612732,68.89552092324698,5.741293410270582,128,2133,2.3,40
11,5,1.4257123470306396,64.44876636970932,5.858978760882665,128,2133,2.3,40
10,5,1.4904606342315674,61.64899619208039,6.164899619208039,128,2133,2.3,40
9,5,1.5856263637542725,57.94896204086279,6.438773560095865,128,2133,2.3,40
8,5,1.6826581954956055,54.607288759036386,6.825911094879548,128,2133,2.3,40
7,5,1.8009883165359497,51.0194325640721,7.288490366296014,128,2133,2.3,40
6,5,1.9685388803482056,46.67695562504432,7.779492604174053,128,2133,2.3,40
5,5,2.1727386713027954,42.29013050570515,8.45802610114103,128,2133,2.3,40
4,5,2.489362359046936,36.91122010833585,9.227805027083962,128,2133,2.3,40
3,5,3.0271332263946533,30.35393393426033,10.117977978086776,128,2133,2.3,40
2,5,4.038419842720032,22.75281063949489,11.376405319747445,128,2133,2.3,40
1,5,7.330600142478943,12.534499246758168,12.534499246758168,128,2133,2.3,40
32,5,22.280306696891785,4.124063605327573,0.12887698766648667,128,2133,2.3,40
31,5,38.085174798965454,2.4126291253541416,0.07782674597916586,128,2133,2.3,40
30,5,37.84823477268219,2.4277328260103683,0.08092442753367894,128,2133,2.3,40
29,5,38.4230500459671,2.391413535736004,0.08246253571503462,128,2133,2.3,40
28,5,38.50070512294769,2.386590107136009,0.08523536096914318,128,2133,2.3,40
27,5,38.956353187561035,2.358675657390002,0.08735835768111118,128,2133,2.3,40
26,5,39.197160840034485,2.3441851398160294,0.09016096691600113,128,2133,2.3,40
25,5,39.92713236808777,2.3013273559718033,0.09205309423887213,128,2133,2.3,40
24,5,39.89374351501465,2.303253439467396,0.0959688933111415,128,2133,2.3,40
23,5,40.646480083465576,2.2605992394791725,0.0982869234556162,128,2133,2.3,40
22,5,40.692681312561035,2.2580326240587247,0.10263784654812386,128,2133,2.3,40
21,5,40.57876741886139,2.264371438780529,0.10782721137050137,128,2133,2.3,40
20,5,41.07519602775574,2.2370045879293654,0.11185022939646827,128,2133,2.3,40
19,5,41.6937392950058,2.2038177318193655,0.11599040693786133,128,2133,2.3,40
18,5,41.8228634595871,2.1970136514678225,0.12205631397043458,128,2133,2.3,40
17,5,42.474350333213806,2.1633150652886077,0.1272538273699181,128,2133,2.3,40
16,5,42.07088232040405,2.1840616810554483,0.13650385506596552,128,2133,2.3,40
15,5,57.87645447254181,1.5876128349876821,0.10584085566584547,128,2133,2.3,40
14,5,57.48491156101227,1.598426429980048,0.11417331642714627,128,2133,2.3,40
13,5,58.51974904537201,1.5701605605476243,0.12078158158058648,128,2133,2.3,40
12,5,57.83664953708649,1.588705478267169,0.13239212318893076,128,2133,2.3,40
11,5,57.32441794872284,1.6029016124748072,0.14571832840680066,128,2133,2.3,40
10,5,73.4258781671524,1.2514035140991098,0.12514035140991098,128,2133,2.3,40
9,5,73.65474164485931,1.247515094238345,0.13861278824870502,128,2133,2.3,40
8,5,74.52871406078339,1.232885916819236,0.1541107396024045,128,2133,2.3,40
7,5,90.71719038486481,1.0128775105839005,0.1446967872262715,128,2133,2.3,40
6,5,103.97162091732025,0.8837546356736732,0.14729243927894553,128,2133,2.3,40
5,5,115.65494525432587,0.7944787986551817,0.15889575973103634,128,2133,2.3,40
4,5,136.15773248672485,0.6748452716274949,0.16871131790687371,128,2133,2.3,40
3,5,186.52133059501648,0.4926267771684159,0.1642089257228053,128,2133,2.3,40
2,5,263.9362041950226,0.34813489208283627,0.17406744604141813,128,2133,2.3,40
1,5,526.2544401884079,0.1746026160487902,0.1746026160487902,128,2133,2.3,40
32,5,4.103964924812317,22.389421851208862,0.6996694328502769,128,2133,2.3,40
31,5,4.178387880325317,21.990634808426087,0.7093753164008415,128,2133,2.3,40
30,5,4.1479480266571045,22.152013808678188,0.738400460289273,128,2133,2.3,40
29,5,4.192070722579956,21.91885777815264,0.7558226820052634,128,2133,2.3,40
28,5,4.29123067855835,21.412366019683837,0.7647273578458513,128,2133,2.3,40
27,5,4.213101029396057,21.80944661024644,0.8077572818609793,128,2133,2.3,40
26,5,4.230950713157654,21.717436149382955,0.8352860057454983,128,2133,2.3,40
25,5,4.563125014305115,20.136507695084525,0.805460307803381,128,2133,2.3,40
24,5,4.302023768424988,21.358645816554322,0.8899435756897635,128,2133,2.3,40
23,5,4.378472924232483,20.98571889200263,0.9124225605218534,128,2133,2.3,40
22,5,4.428308010101318,20.749550788831716,0.9431613994923507,128,2133,2.3,40
21,5,4.559860110282898,20.150925629709057,0.9595678871290028,128,2133,2.3,40
20,5,4.6784907579422,19.63996654438252,0.981998327219126,128,2133,2.3,40
19,5,4.766575813293457,19.277025177681914,1.0145802725095745,128,2133,2.3,40
18,5,5.008159279823303,18.347140502174582,1.0192855834541434,128,2133,2.3,40
17,5,5.199236512184143,17.67286441939291,1.0395802599642887,128,2133,2.3,40
16,5,5.4322803020477295,16.91470190327824,1.05716886895489,128,2133,2.3,40
15,5,5.759024620056152,15.95502850329744,1.063668566886496,128,2133,2.3,40
14,5,6.119105339050293,15.016149726627939,1.072582123330567,128,2133,2.3,40
13,5,6.523344397544861,14.085627917908152,1.0835098398390886,128,2133,2.3,40
12,5,6.962099313735962,13.197944732402934,1.0998287277002445,128,2133,2.3,40
11,5,7.419694662094116,12.383986962915548,1.1258169966286862,128,2133,2.3,40
10,5,8.039049625396729,11.429883661111628,1.1429883661111628,128,2133,2.3,40
9,5,8.795530557632446,10.446828802664186,1.1607587558515762,128,2133,2.3,40
8,5,9.599478363990784,9.571916147950791,1.1964895184938489,128,2133,2.3,40
7,5,10.994620323181152,8.357305597034182,1.1939007995763118,128,2133,2.3,40
6,5,12.265588521957397,7.49131619731885,1.2485526995531415,128,2133,2.3,40
5,5,14.40724778175354,6.37772066921473,1.275544133842946,128,2133,2.3,40
4,5,17.100191593170166,5.373355114973492,1.343338778743373,128,2133,2.3,40
3,5,22.328803539276123,4.115106382774258,1.3717021275914194,128,2133,2.3,40
2,5,32.2717502117157,2.8472395008446187,1.4236197504223094,128,2133,2.3,40
1,5,64.04532968997955,1.4346932463143194,1.4346932463143194,128,2133,2.3,40
32,5,18.420732259750366,4.988151430057908,0.15587973218930962,128,2133,2.3,40
31,5,18.572983622550964,4.947261238771681,0.15958907221844132,128,2133,2.3,40
30,5,18.513806104660034,4.963074661404146,0.16543582204680488,128,2133,2.3,40
29,5,19.298548698425293,4.761259688490732,0.16418136856864593,128,2133,2.3,40
28,5,19.210909485816956,4.782980318137715,0.17082072564777553,128,2133,2.3,40
27,5,19.66286075115204,4.673043415557123,0.1730756820576712,128,2133,2.3,40
26,5,19.62479603290558,4.68210736102022,0.18008105234693156,128,2133,2.3,40
25,5,19.851637363433838,4.628605705514144,0.18514422822056578,128,2133,2.3,40
24,5,20.39852023124695,4.504513117742499,0.1876880465726041,128,2133,2.3,40
23,5,20.821893095970154,4.412922568600211,0.1918661986347918,128,2133,2.3,40
22,5,21.01591193675995,4.372182479669912,0.1987355672577233,128,2133,2.3,40
21,5,21.46235978603363,4.28123481668502,0.20386832460404855,128,2133,2.3,40
20,5,23.422632932662964,3.922932243712577,0.19614661218562884,128,2133,2.3,40
19,5,23.72180140018463,3.8734580234481037,0.20386621176042652,128,2133,2.3,40
18,5,24.082830905914307,3.815390405021788,0.21196613361232156,128,2133,2.3,40
17,5,24.27038848400116,3.78590569428906,0.22270033495818,128,2133,2.3,40
16,5,27.359496593475342,3.3584463679825283,0.20990289799890802,128,2133,2.3,40
15,5,27.94196355342865,3.288437542640511,0.21922916950936738,128,2133,2.3,40
14,5,29.122780680656433,3.155104005065649,0.2253645717904035,128,2133,2.3,40
13,5,29.08069896697998,3.159669651287267,0.24305151163748206,128,2133,2.3,40
12,5,33.20779061317444,2.7669832972186406,0.23058194143488672,128,2133,2.3,40
11,5,34.673787236213684,2.6499961293014307,0.24090873902740279,128,2133,2.3,40
10,5,36.128700971603394,2.5432799822060623,0.25432799822060626,128,2133,2.3,40
9,5,37.28298819065094,2.4645396311669234,0.27383773679632484,128,2133,2.3,40
8,5,46.49203550815582,1.9763686609950366,0.24704608262437958,128,2133,2.3,40
7,5,49.656962752342224,1.8504031835868489,0.26434331194097843,128,2133,2.3,40
6,5,53.4962500333786,1.7176045406333413,0.2862674234388902,128,2133,2.3,40
5,5,58.64660584926605,1.5667641909295174,0.3133528381859035,128,2133,2.3,40
4,5,85.81404411792755,1.070750165764437,0.26768754144110923,128,2133,2.3,40
3,5,99.31524419784546,0.9251893071031786,0.3083964357010595,128,2133,2.3,40
2,5,146.30833625793457,0.6280257455883995,0.31401287279419976,128,2133,2.3,40
1,5,260.195992231369,0.35313919010129163,0.35313919010129163,128,2133,2.3,40
32,6,15.643858671188354,6.864868755284512,0.214527148602641,128,2133,2.3,40
31,6,15.742990374565125,6.821641508301702,0.22005295188070007,128,2133,2.3,40
30,6,15.86092758178711,6.770917782087701,0.22569725940292337,128,2133,2.3,40
29,6,15.98335599899292,6.719054284387724,0.23169152704785254,128,2133,2.3,40
28,6,16.140228271484375,6.65374955034951,0.2376339125124825,128,2133,2.3,40
27,6,16.182867884635925,6.636217842814311,0.24578584603015965,128,2133,2.3,40
26,6,16.288761734962463,6.593075541980423,0.25357982853770855,128,2133,2.3,40
25,6,16.321145176887512,6.5799939550815125,0.2631997582032605,128,2133,2.3,40
24,6,16.403738379478455,6.54686353314921,0.2727859805478838,128,2133,2.3,40
23,6,16.536243438720703,6.494403460005901,0.2823653678263435,128,2133,2.3,40
22,6,16.62654459476471,6.45913142035195,0.29359688274327045,128,2133,2.3,40
21,6,16.78425967693329,6.398437504605492,0.3046875002193091,128,2133,2.3,40
20,6,16.98596680164337,6.322456522965621,0.316122826148281,128,2133,2.3,40
19,6,17.225643277168274,6.234486275834569,0.32813085662287206,128,2133,2.3,40
18,6,17.503674030303955,6.1354568428319105,0.3408587134906617,128,2133,2.3,40
17,6,17.762420654296875,6.046081144798716,0.3556518320469833,128,2133,2.3,40
16,6,18.066461086273193,5.944331659149578,0.3715207286968486,128,2133,2.3,40
15,6,18.502465963363647,5.804255325564406,0.3869503550376271,128,2133,2.3,40
14,6,19.043780088424683,5.63927099059519,0.4028050707567993,128,2133,2.3,40
13,6,19.631404042243958,5.470471514560713,0.4208055011200548,128,2133,2.3,40
12,6,20.168989300727844,5.324661290789226,0.44372177423243553,128,2133,2.3,40
11,6,20.995492815971375,5.115051956400528,0.4650047233091389,128,2133,2.3,40
10,6,21.75918185710907,4.935527324012902,0.4935527324012902,128,2133,2.3,40
9,6,22.883917212486267,4.692948135004186,0.5214386816671318,128,2133,2.3,40
8,6,24.06554365158081,4.462522773586842,0.5578153466983552,128,2133,2.3,40
7,6,25.887780904769897,4.148406423825231,0.5926294891178902,128,2133,2.3,40
6,6,27.90473973751068,3.848558976508408,0.6414264960847347,128,2133,2.3,40
5,6,31.328463077545166,3.427970160492875,0.6855940320985751,128,2133,2.3,40
4,6,35.356130838394165,3.0374657536708356,0.7593664384177089,128,2133,2.3,40
3,6,43.50676095485687,2.4684217865669176,0.8228072621889725,128,2133,2.3,40
2,6,58.90108108520508,1.823277852041036,0.911638926020518,128,2133,2.3,40
1,6,107.39303660392761,1.0,1.0,128,2133,2.3,40
32,6,26.193750977516174,4.099948750986835,0.1281233984683386,128,2133,2.3,40
31,6,26.585646510124207,4.039511943523012,0.1303068368878391,128,2133,2.3,40
30,6,27.433529019355774,3.9146635683712536,0.13048878561237512,128,2133,2.3,40
29,6,27.82455849647522,3.8596492597549044,0.13309135378465187,128,2133,2.3,40
28,6,28.500033617019653,3.768172278217757,0.1345775813649199,128,2133,2.3,40
27,6,28.803330540657043,3.7284937050018603,0.13809235944451334,128,2133,2.3,40
26,6,29.78534996509552,3.605565713673937,0.13867560437207452,128,2133,2.3,40
25,6,30.285195231437683,3.5460572660415868,0.14184229064166348,128,2133,2.3,40
24,6,31.050531268119812,3.4586537562463593,0.14411057317693163,128,2133,2.3,40
23,6,31.904294967651367,3.3660996650393415,0.14635215934953658,128,2133,2.3,40
22,6,32.92729604244232,3.2615200612130777,0.1482509118733217,128,2133,2.3,40
21,6,33.99773669242859,3.158829000162367,0.15042042857916033,128,2133,2.3,40
20,6,35.263577699661255,3.0454379166683148,0.15227189583341574,128,2133,2.3,40
19,6,36.81193399429321,2.9173429633057655,0.15354436648977712,128,2133,2.3,40
18,6,38.385483503341675,2.7977513060263637,0.15543062811257577,128,2133,2.3,40
17,6,39.590546011924744,2.7125929652897596,0.1595642920758682,128,2133,2.3,40
16,6,41.39609467983246,2.5942794226008923,0.16214246391255577,128,2133,2.3,40
15,6,43.18595290184021,2.486758526505767,0.16578390176705113,128,2133,2.3,40
14,6,45.02014076709747,2.385444265034701,0.1703888760739072,128,2133,2.3,40
13,6,47.468276619911194,2.2624170130263415,0.1740320779251032,128,2133,2.3,40
12,6,50.00784695148468,2.147523701792549,0.1789603084827124,128,2133,2.3,40
11,6,53.610310673713684,2.003216083890086,0.18211055308091692,128,2133,2.3,40
10,6,56.984310030937195,1.8846071233576953,0.18846071233576953,128,2133,2.3,40
9,6,62.066144704818726,1.7302997812201757,0.19225553124668618,128,2133,2.3,40
8,6,67.91842246055603,1.5812062870909092,0.19765078588636364,128,2133,2.3,40
7,6,75.27243459224701,1.4267246328045433,0.20381780468636332,128,2133,2.3,40
6,6,85.52274942398071,1.255724790506027,0.20928746508433782,128,2133,2.3,40
5,6,99.74877595901489,1.0766351323253693,0.21532702646507387,128,2133,2.3,40
4,6,118.87850213050842,0.9033848398092053,0.2258462099523013,128,2133,2.3,40
3,6,155.75518262386322,0.6894989610925084,0.22983298703083613,128,2133,2.3,40
2,6,230.34735417366028,0.4662221408584678,0.2331110704292339,128,2133,2.3,40
1,6,446.91650581359863,0.24029776302045877,0.24029776302045877,128,2133,2.3,40
32,6,39.93740463256836,2.6890339417887508,0.08403231068089846,128,2133,2.3,40
31,6,40.5334974527359,2.649488530545712,0.08546737195308748,128,2133,2.3,40
30,6,41.00310158729553,2.6191442219386265,0.08730480739795422,128,2133,2.3,40
29,6,41.17073142528534,2.608480172348148,0.08994759214993614,128,2133,2.3,40
28,6,40.0287299156189,2.682898928602371,0.0958178188786561,128,2133,2.3,40
27,6,40.32302808761597,2.663317754077855,0.09864139829917981,128,2133,2.3,40
26,6,40.23886549472809,2.6688882821012374,0.10264954931158606,128,2133,2.3,40
25,6,41.08114671707153,2.6141684248385344,0.10456673699354138,128,2133,2.3,40
24,6,40.37821984291077,2.6596773463945236,0.11081988943310515,128,2133,2.3,40
23,6,41.21965456008911,2.6053841971764315,0.11327757379027963,128,2133,2.3,40
22,6,41.21369755268097,2.6057607781163923,0.11844367173256329,128,2133,2.3,40
21,6,40.422786593437195,2.6567450107797197,0.12651166717998666,128,2133,2.3,40
20,6,41.45143985748291,2.5908155898362786,0.12954077949181392,128,2133,2.3,40
19,6,40.96024453639984,2.6218846547288415,0.1379939291962548,128,2133,2.3,40
18,6,41.22838234901428,2.6048326537481827,0.14471292520823237,128,2133,2.3,40
17,6,40.439982175827026,2.6556153298238034,0.15621266646022372,128,2133,2.3,40
16,6,40.449732303619385,2.654975212142955,0.1659359507589347,128,2133,2.3,40
15,6,41.2140017747879,2.6057415436329654,0.17371610290886436,128,2133,2.3,40
14,6,41.14450180530548,2.6101430784630266,0.18643879131878763,128,2133,2.3,40
13,6,41.03016018867493,2.617416946706683,0.2013397651312833,128,2133,2.3,40
12,6,41.29957854747772,2.6003421918814325,0.21669518265678603,128,2133,2.3,40
11,6,41.315728425979614,2.5993257457951082,0.23630234052682803,128,2133,2.3,40
10,6,41.663005232810974,2.577659388798773,0.2577659388798773,128,2133,2.3,40
9,6,42.19338774681091,2.5452574997854884,0.28280638886505427,128,2133,2.3,40
8,6,42.47846043109894,2.528176292502918,0.31602203656286476,128,2133,2.3,40
7,6,42.84591448307037,2.50649421069917,0.3580706015284529,128,2133,2.3,40
6,6,43.6617397069931,2.459660043887966,0.40994334064799437,128,2133,2.3,40
5,6,44.61981499195099,2.406846299638408,0.48136925992768165,128,2133,2.3,40
4,6,46.720258712768555,2.2986395958157932,0.5746598989539483,128,2133,2.3,40
3,6,48.43341612815857,2.2173335103961556,0.7391111701320519,128,2133,2.3,40
2,6,53.034531235694885,2.024964378899737,1.0124821894498686,128,2133,2.3,40
1,6,62.870970606803894,1.7081498117082599,1.7081498117082599,128,2133,2.3,40
32,6,83.98149645328522,1.278770218909651,0.039961569340926595,128,2133,2.3,40
